maxPutTime,maxPutListTime + ,maxGetTime,maxGetListTime,maxDeleteTime,maxDeleteListTime,putRollingAverage,putListRollingAverage,getRollingAverage,getListRollingAverage,deleteRollingAverage,deleteListRollingAverage,putRollingMax,putListRollingMax,getRollingMax,getListRollingMax,deleteRollingMax,deleteListRollingMax,putPrimaryTotalCount,putPrimaryRollingCount,putFailoverTotalCount,putFailoverRollingCount,putListPrimaryTotalCount,putListPrimaryRollingCount,putListFailoverTotalCount,putListFailoverRollingCount,getPrimaryCount,getPrimaryRollingCount,getFailoverCount,getFailoverRollingCount,getListPrimaryCount,getListPrimaryRollingCount,getListFailoverCount,getListFailoverRollingCount,deletePrimaryCount,deletePrimaryRollingCount,deleteFailoverCount,deleteFailoverRollingCount,deleteListPrimaryCount,deleteListPrimaryRollingCount,deleteListFailoverCount,deleteListFailoverRollingCount,
703,0,41,0,487,0,4,0,1,0,5,0,25,0,3,0,108,0,6903,0,4197,100,0,0,0,0,6839,0,4261,100,0,0,0,0,6880,0,4220,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,5,0,3,0,4,0,6903,0,4297,100,0,0,0,0,6839,0,4361,100,0,0,0,0,6880,0,4320,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,6,0,4,0,5,0,6903,0,4397,100,0,0,0,0,6839,0,4461,100,0,0,0,0,6880,0,4420,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,4,0,9,0,2,0,78,0,6904,1,4496,99,0,0,0,0,6839,0,4561,100,0,0,0,0,6880,0,4520,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,48,0,2,0,28,0,6904,0,4596,100,0,0,0,0,6839,0,4661,100,0,0,0,0,6880,0,4620,100,0,0,0,0
703,0,41,0,487,0,5,0,1,0,4,0,25,0,2,0,26,0,6906,2,4694,98,0,0,0,0,6839,0,4761,100,0,0,0,0,6883,3,4717,97,0,0,0,0
703,0,41,0,487,0,5,0,1,0,4,0,95,0,2,0,48,0,6906,0,4794,100,0,0,0,0,6839,0,4861,100,0,0,0,0,6883,0,4817,100,0,0,0,0
703,0,41,0,487,0,4,0,1,0,3,0,8,0,2,0,6,0,6906,0,4894,100,0,0,0,0,6839,0,4961,100,0,0,0,0,6883,0,4917,100,0,0,0,0
703,0,41,0,487,0,5,0,1,0,5,0,25,0,2,0,26,0,6978,72,4922,28,0,0,0,0,6839,0,5061,100,0,0,0,0,6954,71,4946,29,0,0,0,0
703,0,41,0,487,0,5,0,1,0,4,0,7,0,2,0,6,0,7078,100,4922,0,0,0,0,0,6839,0,5161,100,0,0,0,0,7054,100,4946,0,0,0,0,0
